transaction_id,order_id,customer_id,customer_age,gender,signup_date,last_login,country,city,latitude,longitude,channel,payment_method,currency,product_category,product_id,quantity,unit_price,discount_rate,shipping_cost,order_date,ship_date,returned,satisfaction_score,promo_code,is_vip,loyalty_points,notes,delivery_days,duplicate_flag
TXN-300338,ORD-200338,CUST-100338,54.0,Male,2025-08-08,2025-10-02 10:00:00,Rwanda,Kigali,-1.9441,30.0619,Online,Bank Transfer,USD,Home,PRD-5546,3,16.69,0.021,5.85,2025-10-08,2025-10-15,True,2,LOYAL5,True,71,No special notes,7.0,False
TXN-300710,ORD-200710,CUST-100710,22.0,Male,2025-07-01,2025-08-09 16:00:00,Uganda,Entebbe,0.0487,32.4435,Online,MPesa,USD,Groceries,PRD-1359,2,1.94,0.025,8.73,2025-08-04,2025-08-11,False,5,BUNDLE15,False,16,Requested gift wrap,7.0,False
TXN-300677,ORD-200677,CUST-100677,59.0,Female,2022-11-26,2023-04-13 03:00:00,Uganda,Kampala,0.347596,32.58252,In-Store,Credit Card,KES,Clothing,PRD-9349,4,1945.13,0.217,1615.13,2023-04-21,2023-04-24,False,5,NONE,False,77,VIP customer,3.0,False
TXN-300049,ORD-200049,CUST-100049,31.0,Female,2023-12-18,2024-07-17 04:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,MPesa,KES,Groceries,PRD-7176,3,257.71,0.431,0.0,2024-07-19,2024-07-25,False,3,,False,4,No special notes,6.0,False
TXN-300522,ORD-200522,CUST-100522,23.0,Female,2022-11-30,2023-08-21 19:00:00,Rwanda,Kigali,-1.9441,30.0619,Online,MPesa,KES,Clothing,PRD-9813,2,1913.75,0.14,909.72,2023-08-12,2023-08-14,False,5,NONE,False,42,First-time buyer,2.0,False
TXN-300633,ORD-200633,CUST-100633,59.0,Female,2024-06-09,2025-04-09 12:00:00,Rwanda,Kigali,-1.9441,30.0619,Online,MPesa,KES,Groceries,PRD-9096,1,302.02,0.111,708.51,2025-04-10,2025-04-16,False,4,LOYAL5,True,10,Bulk purchase,6.0,False
TXN-300568,ORD-200568,CUST-100568,52.0,Non-binary,2024-06-25,2025-05-08 01:00:00,Uganda,Gulu,2.7746,32.2989,Online,MPesa,KES,Home,PRD-8069,1,3392.8,0.135,1413.55,2025-05-02,2025-05-07,False,4,FLASH20,False,43,First-time buyer,5.0,False
TXN-300657,ORD-200657,CUST-100657,,Female,2024-06-30,2025-01-14 23:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,MPesa,KES,Beauty,PRD-5883,1,1368.47,0.029,0.0,2025-01-19,2025-01-19,True,4,WELCOME10,False,13,First-time buyer,0.0,False
TXN-300666,ORD-200666,CUST-100666,65.0,Female,2022-03-31,2023-03-20 15:00:00,Uganda,Gulu,2.7746,32.2989,In-Store,Credit Card,KES,Home,PRD-8797,1,2597.76,0.161,0.0,2023-03-27,2023-03-29,False,4,NONE,False,22,First-time buyer,2.0,False
TXN-300838,ORD-200838,CUST-100838,27.0,Male,2025-07-13,2025-11-17 17:00:00,Uganda,Entebbe,0.0487,32.4435,Online,PayPal,KES,Clothing,PRD-3059,1,1833.08,0.039,1767.6,2025-11-18,2025-11-26,False,4,NONE,False,35,No special notes,8.0,True
TXN-300685,ORD-200685,CUST-100685,33.0,Female,2023-10-26,2023-11-03 11:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,MPesa,KES,Home,PRD-1152,2,3391.38,0.066,1112.49,2023-11-11,2023-11-16,False,4,LOYAL5,True,74,Used promo code,5.0,False
TXN-300703,ORD-200703,CUST-100703,42.0,Female,2023-12-26,2024-04-03 19:00:00,Kenya,Nairobi,-1.286389,36.817223,In-Store,MPesa,USD,Home,PRD-1899,3,15.48,0.092,6.3,2024-04-12,2024-04-11,False,5,NONE,False,63,First-time buyer,-1.0,False
TXN-300033,ORD-200033,CUST-100033,49.0,Male,2024-01-16,2024-01-15 00:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,,KES,Groceries,PRD-8532,2,319.5,0.021,979.47,2024-01-23,2024-01-29,False,5,NONE,False,16,Used promo code,6.0,False
TXN-300031,ORD-200031,CUST-100031,30.0,Female,2024-10-30,2025-04-10 10:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,Cash,USD,Clothing,PRD-7833,1,13.86,0.262,10.84,2025-04-20,2025-04-27,False,4,BUNDLE15,True,27,Customer called support,7.0,False
TXN-300549,ORD-200549,CUST-100549,46.0,Prefer not to say,2024-09-30,2025-05-23 17:00:00,Uganda,Kampala,0.347596,32.58252,Online,PayPal,KES,Groceries,PRD-7332,1,243.11,0.082,1504.5,2025-05-30,2025-06-01,False,4,NONE,False,17,Used promo code,2.0,False
TXN-300606,ORD-200606,CUST-100606,23.0,Female,2023-09-03,2023-12-16 00:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,MPesa,KES,Clothing,PRD-8765,1,1599.37,0.272,1395.64,2023-12-26,2024-01-04,False,3,NONE,False,26,No special notes,9.0,False
TXN-300481,ORD-200481,CUST-100481,63.0,Male,2023-12-11,2024-10-20 05:00:00,Rwanda,Butare,-2.598,29.7396,In-Store,MPesa,KES,Home,PRD-4722,2,1425.85,0.133,0.0,2024-10-17,2024-10-19,False,5,LOYAL5,False,25,First-time buyer,2.0,False
TXN-300689,ORD-200689,CUST-100689,68.0,Non-binary,2024-01-22,2024-09-06 10:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,MPesa,KES,Health,PRD-3805,4,980.97,0.03,0.0,2024-09-15,2024-09-21,False,4,NONE,False,38,Bulk purchase,6.0,False
TXN-300076,ORD-200076,CUST-100076,38.0,Female,2023-02-18,2024-02-02 03:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,MPesa,KES,Home,PRD-2283,1,3676.55,0.361,955.9,2024-01-27,2024-01-27,False,4,LOYAL5,False,33,Used promo code,0.0,False
TXN-300247,ORD-200247,CUST-100247,67.0,Male,2024-06-19,2024-08-31 09:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,In-Store,Credit Card,KES,Clothing,PRD-6862,1,1050.64,0.034,0.0,2024-08-29,2024-09-03,True,4,,False,10,VIP customer,5.0,False
TXN-300479,ORD-200479,CUST-100479,36.0,Female,2024-04-27,2025-02-01 23:00:00,Ethiopia,Adama,8.5406,39.27,Online,MPesa,KES,Clothing,PRD-4618,2,1197.73,0.252,755.93,2025-02-02,2025-02-10,False,4,LOYAL5,False,25,Requested gift wrap,8.0,False
TXN-300281,ORD-200281,CUST-100281,66.0,Male,2025-05-10,2025-09-02 23:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,In-Store,MPesa,USD,Electronics,PRD-4400,2,149.22,0.126,0.0,2025-08-29,2025-08-30,False,4,WELCOME10,False,339,No special notes,1.0,False
TXN-300109,ORD-200109,CUST-100109,47.0,Male,2025-01-28,2025-05-11 11:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,In-Store,PayPal,KES,Home,PRD-4347,3,2044.23,0.255,0.0,2025-05-13,2025-05-19,False,5,LOYAL5,False,46,Used promo code,6.0,False
TXN-300072,ORD-200072,CUST-100072,28.0,Prefer not to say,2022-06-16,2023-03-10 15:00:00,Uganda,Gulu,2.7746,32.2989,Online,MPesa,USD,Electronics,PRD-8181,6,118.28,0.311,4.08,2023-03-06,2023-03-06,False,4,LOYAL5,False,641,Requested gift wrap,0.0,False
TXN-300077,ORD-200077,CUST-100077,43.0,Male,2023-03-21,2024-02-26 07:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,MPesa,USD,Groceries,PRD-1247,2,2.83,0.19,0.0,2024-02-23,2024-03-01,False,4,NONE,False,6,First-time buyer,7.0,False
TXN-300839,ORD-200839,CUST-100839,22.0,Female,2024-05-23,2025-02-26 04:00:00,Rwanda,Butare,-2.598,29.7396,In-Store,Cash,KES,Clothing,PRD-1072,2,1002.16,0.072,0.0,2025-02-17,2025-02-25,False,3,BUNDLE15,False,19,Used promo code,8.0,False
TXN-300544,ORD-200544,CUST-100544,69.0,Female,2022-02-18,2022-12-29 09:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,MPesa,KES,Clothing,PRD-6623,1,508.74,0.19,0.0,2023-01-01,2023-01-03,False,4,WELCOME10,False,4,VIP customer,2.0,False
TXN-300082,ORD-200082,CUST-100082,53.0,Male,2022-05-31,2023-02-12 19:00:00,Rwanda,Kigali,-1.9441,30.0619,In-Store,Cash,KES,Clothing,PRD-3141,1,1387.4,0.066,0.0,2023-02-10,2023-02-15,False,5,NONE,False,13,VIP customer,5.0,False
TXN-300543,ORD-200543,CUST-100543,50.0,Female,2023-09-03,2024-04-10 03:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,Bank Transfer,KES,Electronics,PRD-3844,3,19945.38,0.154,0.0,2024-04-01,2024-04-03,False,4,FLASH20,False,506,Bulk purchase,2.0,False
TXN-300357,ORD-200357,CUST-100357,55.0,Male,2023-10-27,2023-12-03 19:00:00,Tanzania,Arusha,-3.3869,36.6829,Online,MPesa,KES,Home,PRD-8988,1,2423.46,0.225,1147.38,2023-12-02,2023-12-03,False,5,WELCOME10,False,30,VIP customer,1.0,False
TXN-300501,ORD-200501,CUST-100501,21.0,Male,2024-03-13,2024-05-16 20:00:00,Uganda,Entebbe,0.0487,32.4435,In-Store,Cash,KES,Groceries,PRD-3775,5,333.65,0.271,0.0,2024-05-16,2024-05-18,False,4,LOYAL5,False,12,VIP customer,2.0,False
TXN-300516,ORD-200516,CUST-100516,58.0,Female,2024-10-27,2025-03-10 14:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,Bank Transfer,USD,Beauty,PRD-7353,2,8.76,0.268,10.33,2025-03-08,2025-03-11,False,3,BUNDLE15,False,30,VIP customer,3.0,False
TXN-300453,ORD-200453,CUST-100453,42.0,Male,2023-12-22,2024-12-09 21:00:00,Ethiopia,Adama,8.5406,39.27,In-Store,Credit Card,KES,Clothing,PRD-9870,3,2509.84,0.155,0.0,2024-12-14,2024-12-16,False,4,FLASH20,False,64,Delayed shipment,2.0,False
TXN-300383,ORD-200383,CUST-100383,38.0,Male,2024-08-12,2024-09-10 07:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,MPesa,KES,Electronics,PRD-2832,3,12469.13,0.137,243.84,2024-09-08,2024-09-11,False,4,LOYAL5,False,325,Requested gift wrap,3.0,False
TXN-300377,ORD-200377,CUST-100377,58.0,Female,2024-03-15,2025-02-15 11:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,In-Store,MPesa,KES,Clothing,PRD-8751,16,1898.06,0.156,0.0,2025-02-14,2025-02-21,False,4,NONE,False,256,Requested gift wrap,7.0,False
TXN-300553,ORD-200553,CUST-100553,63.0,Female,2022-08-04,2023-06-07 01:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,Credit Card,KES,Groceries,PRD-4087,1,239.48,0.022,224.78,2023-06-03,2023-06-03,False,5,NONE,False,5,Customer called support,0.0,True
TXN-300302,ORD-200302,CUST-100302,62.0,Male,2024-10-30,2025-05-19 17:00:00,Kenya,Eldoret,0.52036,35.269779,Online,Credit Card,KES,Groceries,PRD-8129,1,286.77,0.133,204.7,2025-05-26,2025-06-03,False,4,NONE,False,5,Requested gift wrap,8.0,False
TXN-300346,ORD-200346,CUST-100346,63.0,Male,2023-06-05,2023-12-26 10:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,,KES,Groceries,PRD-2979,1,178.51,0.251,980.32,2023-12-23,2024-01-01,False,4,NONE,False,11,First-time buyer,9.0,False
TXN-300005,ORD-200005,CUST-100005,42.0,Male,2023-01-28,2023-03-28 04:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,MPesa,KES,Clothing,PRD-5417,3,1486.57,0.421,177.26,2023-03-29,2023-03-31,True,3,WELCOME10,False,28,VIP customer,2.0,False
TXN-300054,ORD-200054,CUST-100054,46.0,Female,2023-06-24,2023-07-20 11:00:00,Uganda,Entebbe,0.0487,32.4435,In-Store,MPesa,KES,Health,PRD-2106,1,1343.24,0.264,0.0,2023-07-21,2023-07-22,False,5,NONE,False,10,Used promo code,1.0,False
TXN-300424,ORD-200424,CUST-100424,67.0,Female,2023-11-12,2024-07-17 20:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,MPesa,KES,Beauty,PRD-1002,1,1402.37,0.338,972.31,2024-07-22,2024-07-29,False,5,LOYAL5,False,19,No special notes,7.0,False
TXN-300291,ORD-200291,CUST-100291,63.0,Female,2022-11-19,2023-11-07 08:00:00,Rwanda,Butare,-2.598,29.7396,In-Store,MPesa,USD,Home,PRD-9996,2,23.72,0.408,0.0,2023-11-01,2023-11-01,False,4,FLASH20,False,37,Requested gift wrap,0.0,False
TXN-300275,ORD-200275,CUST-100275,22.0,Male,2024-06-14,2024-11-20 03:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,PayPal,KES,Clothing,PRD-8929,2,2592.31,0.193,1275.64,2024-11-15,2024-11-21,False,4,WELCOME10,False,55,First-time buyer,6.0,False
TXN-300097,ORD-200097,CUST-100097,29.0,Male,2024-03-09,2024-09-02 02:00:00,Rwanda,Kigali,-1.9441,30.0619,In-Store,MPesa,KES,Clothing,PRD-4901,1,1134.99,0.298,1443.71,2024-09-04,2024-09-05,False,4,BUNDLE15,False,22,VIP customer,1.0,False
TXN-300688,ORD-200688,CUST-100688,44.0,Male,2023-03-28,2023-09-29 13:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,MPesa,KES,Groceries,PRD-7951,3,202.98,0.258,0.0,2023-10-04,2023-10-14,False,5,NONE,False,5,Requested gift wrap,10.0,False
TXN-300825,ORD-200825,CUST-100825,35.0,Female,2025-08-31,2025-09-15 02:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,MPesa,KES,Home,PRD-6135,2,1708.72,0.327,1120.49,2025-09-11,2025-09-21,True,2,WELCOME10,False,34,Customer called support,10.0,False
TXN-300444,ORD-200444,CUST-100444,49.0,Female,2022-09-14,2023-01-23 02:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,In-Store,Bank Transfer,KES,Electronics,PRD-6817,5,7308.89,0.158,1620.12,2023-01-29,2023-02-02,False,3,NONE,False,324,Used promo code,4.0,False
TXN-300615,ORD-200615,CUST-100615,57.0,Male,2025-08-27,2025-10-15 07:00:00,Uganda,Kampala,0.347596,32.58252,In-Store,Credit Card,KES,Beauty,PRD-1213,2,1508.52,0.186,1666.83,2025-10-25,2025-10-23,False,4,NONE,False,41,First-time buyer,-2.0,False
TXN-300507,ORD-200507,CUST-100507,57.0,Female,2024-08-10,2025-07-06 23:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,In-Store,MPesa,KES,Electronics,PRD-1140,3,11164.29,0.387,0.0,2025-07-13,2025-07-14,False,4,LOYAL5,False,205,Requested gift wrap,1.0,False
TXN-300084,ORD-200084,CUST-100084,58.0,Prefer not to say,2022-12-22,2023-05-22 15:00:00,Rwanda,Kigali,-1.9441,30.0619,Online,PayPal,USD,Home,PRD-1448,3,18.43,0.084,7.82,2023-05-15,,False,5,NONE,False,76,Used promo code,,False
TXN-300010,ORD-200010,CUST-100010,44.0,Male,2025-02-18,2025-03-25 06:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,Online,MPesa,KES,Groceries,PRD-4567,2,386.97,0.036,480.86,2025-03-16,2025-03-19,False,3,LOYAL5,False,12,Bulk purchase,3.0,False
TXN-300653,ORD-200653,CUST-100653,20.0,Male,2024-08-16,2025-05-24 12:00:00,Kenya,Eldoret,0.52036,35.269779,Online,MPesa,KES,Electronics,PRD-5860,2,27404.29,0.196,491.33,2025-06-01,2025-06-11,False,5,WELCOME10,False,445,Requested gift wrap,10.0,False
TXN-300332,ORD-200332,CUST-100332,18.0,Male,2025-09-11,2025-09-20 09:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,PayPal,KES,Home,PRD-6075,3,334.86,0.366,564.95,2025-09-23,2025-09-28,False,3,NONE,False,12,No special notes,5.0,False
TXN-300672,ORD-200672,CUST-100672,65.0,Male,2022-06-30,2023-03-14 18:00:00,Uganda,Entebbe,0.0487,32.4435,In-Store,MPesa,USD,Groceries,PRD-6935,3,2.38,0.084,0.0,2023-03-08,2023-03-16,False,5,BUNDLE15,False,8,Customer called support,8.0,False
TXN-300118,ORD-200118,CUST-100118,25.0,Female,2024-12-13,2025-12-01 11:00:00,Rwanda,Kigali,-1.9441,30.0619,Online,MPesa,KES,Home,PRD-1142,1,3891.23,0.101,278.1,2025-11-25,2025-11-25,False,3,FLASH20,False,38,Used promo code,0.0,False
TXN-300259,ORD-200259,CUST-100259,54.0,Male,2024-05-03,2024-09-11 01:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,MPesa,KES,Beauty,PRD-2235,4,1517.62,0.231,1019.79,2024-09-17,2024-09-26,False,5,NONE,False,57,Customer called support,9.0,False
TXN-300254,ORD-200254,CUST-100254,19.0,Male,2023-02-10,2023-05-09 18:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,MPesa,KES,Health,PRD-5545,2,712.32,0.273,1157.3,2023-05-08,2023-05-10,False,5,NONE,False,22,No special notes,2.0,False
TXN-300029,ORD-200029,CUST-100029,46.0,Prefer not to say,2024-07-01,2024-09-29 03:00:00,Kenya,Eldoret,0.52036,35.269779,Online,,KES,Groceries,PRD-6971,1,207.92,0.141,339.96,2024-10-08,2024-10-11,False,4,NONE,False,5,VIP customer,3.0,False
TXN-300210,ORD-200210,CUST-100210,19.0,Non-binary,2024-07-18,2025-03-22 17:00:00,Uganda,Kampala,0.347596,32.58252,In-Store,MPesa,KES,Groceries,PRD-8322,4,304.58,0.344,0.0,2025-03-26,2025-03-27,False,5,WELCOME10,True,8,First-time buyer,1.0,False
TXN-300381,ORD-200381,CUST-100381,23.0,Female,2023-10-11,2024-02-15 08:00:00,Uganda,Entebbe,0.0487,32.4435,In-Store,Cash,KES,Groceries,PRD-3099,3,327.42,0.352,0.0,2024-02-22,,False,3,WELCOME10,False,6,Requested gift wrap,,False
TXN-300213,ORD-200213,CUST-100213,56.0,Male,2025-09-08,2025-11-20 22:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,MPesa,KES,Electronics,PRD-2989,2,2439.37,0.111,971.23,2025-11-22,2025-12-02,False,3,FLASH20,False,53,Delayed shipment,10.0,False
TXN-300797,ORD-200797,CUST-100797,35.0,Female,2024-12-14,2025-03-20 13:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,MPesa,KES,Beauty,PRD-9878,2,1269.34,0.326,1334.76,2025-03-16,2025-03-25,False,5,LOYAL5,False,30,Bulk purchase,9.0,False
TXN-300081,ORD-200081,CUST-100081,31.0,Female,2025-05-21,2025-10-04 07:00:00,Tanzania,Arusha,-3.3869,36.6829,Online,Bank Transfer,KES,Beauty,PRD-2565,3,563.51,0.45,489.89,2025-10-14,2025-10-15,False,5,WELCOME10,False,14,Customer called support,1.0,False
TXN-300716,ORD-200716,CUST-100716,62.0,Male,2023-01-09,2023-06-21 04:00:00,Rwanda,Butare,-2.598,29.7396,Online,Credit Card,KES,Electronics,PRD-2417,2,20.0,0.129,1357.03,2023-06-22,2023-06-24,False,4,BUNDLE15,False,14,No special notes,2.0,False
TXN-300342,ORD-200342,CUST-100342,50.0,Male,2023-08-31,2024-04-13 22:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,MPesa,KES,Groceries,PRD-1401,3,444.39,0.111,913.02,2024-04-18,2024-04-18,False,4,WELCOME10,True,21,Requested gift wrap,0.0,False
TXN-300539,ORD-200539,CUST-100539,67.0,Male,2025-01-30,2025-09-21 00:00:00,Uganda,Gulu,2.7746,32.2989,In-Store,MPesa,KES,Home,PRD-6005,1,2319.19,0.237,588.09,2025-09-23,2025-09-29,False,4,WELCOME10,False,24,Customer called support,6.0,False
TXN-300314,ORD-200314,CUST-100314,59.0,Male,2022-06-16,2023-04-22 08:00:00,Ethiopia,Adama,8.5406,39.27,In-Store,MPesa,KES,Clothing,PRD-9025,3,2259.19,0.5,492.74,2023-04-30,2023-05-04,False,4,NONE,False,39,First-time buyer,4.0,False
TXN-300757,ORD-200757,CUST-100757,40.0,Female,2022-06-29,2023-03-09 23:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,Bank Transfer,KES,Clothing,PRD-5137,4,1282.74,0.332,523.78,2023-03-19,2023-03-26,False,5,WELCOME10,False,39,Bulk purchase,7.0,False
TXN-300209,ORD-200209,CUST-100209,35.0,Male,2023-09-22,2024-02-02 20:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,Credit Card,KES,Home,PRD-8547,2,3808.34,0.351,982.39,2024-02-02,2024-02-10,False,3,LOYAL5,False,59,No special notes,8.0,False
TXN-300250,ORD-200250,CUST-100250,57.0,Female,2022-07-23,2023-07-02 12:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,Bank Transfer,KES,Home,PRD-2818,1,1834.82,0.324,0.0,2023-07-10,,False,5,WELCOME10,True,12,VIP customer,,False
TXN-300518,ORD-200518,CUST-100518,39.0,Female,2025-04-05,2025-10-26 18:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,MPesa,KES,Beauty,PRD-2823,2,1904.98,0.069,0.0,2025-10-25,2025-10-30,False,4,NONE,False,35,VIP customer,5.0,False
TXN-300738,ORD-200738,CUST-100738,,Male,2022-11-04,2023-01-20 18:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,MPesa,KES,Home,PRD-3404,1,3071.11,0.407,1375.3,2023-01-13,2023-01-19,False,4,NONE,False,32,No special notes,6.0,False
TXN-300411,ORD-200411,CUST-100411,49.0,Male,2023-05-28,2024-03-14 10:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,Credit Card,USD,Health,PRD-5472,2,5.21,0.0,8.04,2024-03-20,2024-03-30,False,4,NONE,False,24,First-time buyer,10.0,False
TXN-300712,ORD-200712,CUST-100712,55.0,Female,2022-11-13,2023-07-12 06:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,PayPal,KES,Home,PRD-8647,2,1023.43,0.0,1194.25,2023-07-13,2023-07-17,False,5,LOYAL5,False,32,VIP customer,4.0,False
TXN-300490,ORD-200490,CUST-100490,19.0,Male,2024-06-22,2024-10-24 10:00:00,Uganda,Entebbe,0.0487,32.4435,Online,MPesa,KES,Electronics,PRD-8047,2,20.0,0.338,389.83,2024-10-29,2024-11-05,False,4,LOYAL5,False,4,First-time buyer,7.0,False
TXN-300611,ORD-200611,CUST-100611,30.0,Female,2024-03-31,2024-11-03 09:00:00,Uganda,Gulu,2.7746,32.2989,Online,MPesa,KES,Health,PRD-7341,4,954.31,0.03,1396.67,2024-11-02,2024-11-07,True,3,NONE,True,51,Requested gift wrap,5.0,False
TXN-300235,ORD-200235,CUST-100235,,Male,2025-11-17,2025-12-17 12:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,MPesa,KES,Electronics,PRD-4959,1,27202.68,0.023,679.38,2025-12-08,2025-12-10,False,5,BUNDLE15,False,272,Delayed shipment,2.0,False
TXN-300333,ORD-200333,CUST-100333,46.0,Male,2024-04-12,2024-12-02 14:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,Cash,KES,Groceries,PRD-6819,1,357.42,0.18,1084.19,2024-11-27,2024-11-29,False,5,NONE,False,14,Bulk purchase,2.0,False
TXN-300215,ORD-200215,CUST-100215,23.0,Male,2023-12-29,2024-03-31 21:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,MPesa,KES,Beauty,PRD-3604,2,1466.44,0.366,1165.62,2024-04-04,2024-04-12,False,4,,False,30,VIP customer,8.0,False
TXN-300796,ORD-200796,CUST-100796,26.0,Female,2025-02-09,2025-05-10 04:00:00,Kenya,Nairobi,-1.286389,36.817223,In-Store,MPesa,KES,Electronics,PRD-3287,1,20365.84,0.242,0.0,2025-05-14,2025-05-21,True,3,LOYAL5,False,154,Customer called support,7.0,False
TXN-300007,ORD-200007,CUST-100007,48.0,Female,2023-04-28,2023-05-15 17:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,In-Store,Credit Card,KES,Clothing,PRD-3423,4,1748.78,0.052,0.0,2023-05-11,2023-05-13,False,4,NONE,False,66,First-time buyer,2.0,False
TXN-300192,ORD-200192,CUST-100192,53.0,Male,2023-06-03,2024-02-13 00:00:00,Tanzania,Mwanza,-2.5164,32.9179,Online,MPesa,KES,Clothing,PRD-6243,1,1198.14,0.048,1488.98,2024-02-08,2024-02-15,False,5,NONE,False,26,Used promo code,7.0,False
TXN-300155,ORD-200155,CUST-100155,34.0,Male,2024-12-13,2025-06-11 10:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,MPesa,KES,Beauty,PRD-6145,1,1523.97,0.079,809.1,2025-06-02,2025-06-03,False,4,FLASH20,False,22,Used promo code,1.0,False
TXN-300319,ORD-200319,CUST-100319,63.0,Female,2025-05-20,2025-10-04 08:00:00,Rwanda,Butare,-2.598,29.7396,Online,Bank Transfer,KES,Home,PRD-8139,2,3095.23,0.174,835.66,2025-10-09,2025-10-19,False,3,BUNDLE15,False,60,Customer called support,10.0,False
TXN-300101,ORD-200101,CUST-100101,60.0,Female,2024-07-08,2025-01-29 04:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,Credit Card,KES,Health,PRD-1066,3,714.41,0.03,1178.27,2025-02-05,2025-02-14,True,4,NONE,False,33,First-time buyer,9.0,False
TXN-300368,ORD-200368,CUST-100368,37.0,Female,2023-09-04,2023-10-05 16:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,Online,MPesa,KES,Beauty,PRD-9574,2,1170.87,0.408,952.85,2023-10-12,2023-10-22,False,5,LOYAL5,False,23,First-time buyer,10.0,False
TXN-300793,ORD-200793,CUST-100793,42.0,Male,2023-03-15,2023-07-09 10:00:00,Tanzania,Mwanza,-2.5164,32.9179,In-Store,MPesa,USD,Clothing,PRD-8663,2,14.04,0.165,0.0,2023-07-15,2023-07-22,False,3,NONE,False,30,Customer called support,7.0,False
TXN-300779,ORD-200779,CUST-100779,45.0,Male,2023-02-06,2023-07-18 03:00:00,Kenya,Nairobi,-1.286389,36.817223,In-Store,MPesa,USD,Groceries,PRD-6622,1,1.93,0.074,10.4,2023-07-17,2023-07-24,False,4,FLASH20,False,16,No special notes,7.0,False
TXN-300483,ORD-200483,CUST-100483,56.0,Male,2025-06-14,2025-09-06 02:00:00,Uganda,Entebbe,0.0487,32.4435,Online,MPesa,KES,Groceries,PRD-6930,1,154.23,0.149,231.58,2025-08-28,2025-09-03,False,4,NONE,False,4,No special notes,6.0,False
TXN-300002,ORD-200002,CUST-100002,41.0,Male,2022-07-29,2023-04-23 14:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,Online,MPesa,KES,Clothing,PRD-3589,4,2227.14,0.076,1587.54,2023-05-02,2023-05-08,False,4,BUNDLE15,False,98,Customer called support,6.0,False
TXN-300196,ORD-200196,CUST-100196,,Male,2023-08-30,2024-08-03 11:00:00,Uganda,Gulu,2.7746,32.2989,Online,MPesa,KES,Groceries,PRD-8107,1,320.19,0.157,1017.56,2024-08-09,2024-08-12,False,4,BUNDLE15,False,13,Customer called support,3.0,False
TXN-300464,ORD-200464,CUST-100464,64.0,Male,2023-01-11,2023-12-07 18:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,Online,PayPal,KES,Beauty,PRD-6391,2,1207.15,0.092,701.36,2023-12-14,2023-12-22,False,4,,False,29,First-time buyer,8.0,False
TXN-300746,ORD-200746,CUST-100746,24.0,Female,2023-10-11,2023-11-29 09:00:00,Rwanda,Kigali,-1.9441,30.0619,In-Store,Bank Transfer,KES,Home,PRD-2928,2,2948.04,0.122,0.0,2023-11-30,2023-12-02,False,4,FLASH20,False,52,Delayed shipment,2.0,False
